1.000000000000000e-04	6.315609e-01
1.002305238077900e-04	6.316131e-01
1.004615790278395e-04	6.316659e-01
1.006931668851804e-04	6.317187e-01
1.009252886076684e-04	6.317715e-01
1.011579454259898e-04	6.318243e-01
1.013911385736679e-04	6.318771e-01
1.016248692870695e-04	6.319299e-01
1.018591388054116e-04	6.319827e-01
1.020939483707679e-04	6.320356e-01
1.023292992280753e-04	6.320884e-01
1.025651926251407e-04	6.321412e-01
1.028016298126473e-04	6.321940e-01
1.030386120441615e-04	6.322468e-01
1.032761405761396e-04	6.322996e-01
1.035142166679343e-04	6.323524e-01
1.037528415818011e-04	6.324052e-01
1.039920165829058e-04	6.324580e-01
1.042317429393303e-04	6.325108e-01
1.044720219220799e-04	6.325637e-01
1.047128548050898e-04	6.326165e-01
1.049542428652321e-04	6.326693e-01
1.051961873823221e-04	6.327221e-01
1.054386896391257e-04	6.327749e-01
1.056817509213657e-04	6.328277e-01
1.059253725177287e-04	6.328805e-01
1.061695557198723e-04	6.329334e-01
1.064143018224314e-04	6.329862e-01
1.066596121230256e-04	6.330390e-01
1.069054879222656e-04	6.330918e-01
1.071519305237604e-04	6.331446e-01
1.073989412341242e-04	6.331974e-01
1.076465213629833e-04	6.332502e-01
1.078946722229826e-04	6.333030e-01
1.081433951297935e-04	6.333559e-01
1.083926914021201e-04	6.334087e-01
1.086425623617063e-04	6.334615e-01
1.088930093333431e-04	6.335143e-01
1.091440336448754e-04	6.335672e-01
1.093956366272091e-04	6.336200e-01
1.096478196143182e-04	6.336728e-01
1.099005839432518e-04	6.337256e-01
1.101539309541412e-04	6.337785e-01
1.104078619902070e-04	6.338313e-01
1.106623783977663e-04	6.338841e-01
1.109174815262398e-04	6.339369e-01
1.111731727281588e-04	6.339897e-01
1.114294533591727e-04	6.340425e-01
1.116863247780558e-04	6.340954e-01
1.119437883467148e-04	6.341482e-01
1.122018454301960e-04	6.342010e-01
1.124604973966923e-04	6.342538e-01
1.127197456175507e-04	6.343066e-01
1.129795914672794e-04	6.343595e-01
1.132400363235553e-04	6.344123e-01
1.135010815672311e-04	6.344651e-01
1.137627285823427e-04	6.345179e-01
1.140249787561165e-04	6.345708e-01
1.142878334789768e-04	6.346236e-01
1.145512941445532e-04	6.346764e-01
1.148153621496879e-04	6.347292e-01
1.150800388944432e-04	6.347821e-01
1.153453257821088e-04	6.348349e-01
1.156112242192094e-04	6.348877e-01
1.158777356155122e-04	6.349405e-01
1.161448613840338e-04	6.349934e-01
1.164126029410487e-04	6.350462e-01
1.166809617060958e-04	6.350990e-01
1.169499391019866e-04	6.351518e-01
1.172195365548125e-04	6.352047e-01
1.174897554939524e-04	6.352575e-01
1.177605973520802e-04	6.353103e-01
1.180320635651724e-04	6.353632e-01
1.183041555725159e-04	6.354160e-01
1.185768748167155e-04	6.354688e-01
1.188502227437013e-04	6.355217e-01
1.191242008027369e-04	6.355745e-01
1.193988104464267e-04	6.356273e-01
1.196740531307238e-04	6.356801e-01
1.199499303149373e-04	6.357329e-01
1.202264434617407e-04	6.357858e-01
1.205035940371792e-04	6.358386e-01
1.207813835106774e-04	6.358914e-01
1.210598133550476e-04	6.359442e-01
1.213388850464971e-04	6.359971e-01
1.216186000646362e-04	6.360499e-01
1.218989598924860e-04	6.361027e-01
1.221799660164865e-04	6.361556e-01
1.224616199265042e-04	6.362084e-01
1.227439231158401e-04	6.362613e-01
1.230268770812375e-04	6.363141e-01
1.233104833228903e-04	6.363669e-01
1.235947433444504e-04	6.364198e-01
1.238796586530363e-04	6.364726e-01
1.241652307592405e-04	6.365255e-01
1.244514611771379e-04	6.365783e-01
1.247383514242936e-04	6.366311e-01
1.250259030217713e-04	6.366839e-01
1.253141174941409e-04	6.367368e-01
1.256029963694868e-04	6.367896e-01
1.258925411794160e-04	6.368424e-01
1.261827534590663e-04	6.368953e-01
1.264736347471144e-04	6.369481e-01
1.267651865857838e-04	6.370010e-01
1.270574105208534e-04	6.370538e-01
1.273503081016654e-04	6.371067e-01
1.276438808811336e-04	6.371595e-01
1.279381304157517e-04	6.372123e-01
1.282330582656013e-04	6.372651e-01
1.285286659943607e-04	6.373180e-01
1.288249551693126e-04	6.373708e-01
1.291219273613526e-04	6.374237e-01
1.294195841449977e-04	6.374765e-01
1.297179270983947e-04	6.375294e-01
1.300169578033282e-04	6.375822e-01
1.303166778452291e-04	6.376351e-01
1.306170888131833e-04	6.376879e-01
1.309181922999398e-04	6.377407e-01
1.312199899019194e-04	6.377935e-01
1.315224832192229e-04	6.378464e-01
1.318256738556398e-04	6.378992e-01
1.321295634186566e-04	6.379521e-01
1.324341535194655e-04	6.380050e-01
1.327394457729730e-04	6.380578e-01
1.330454417978081e-04	6.381106e-01
1.333521432163314e-04	6.381634e-01
1.336595516546432e-04	6.382163e-01
1.339676687425925e-04	6.382692e-01
1.342764961137854e-04	6.383220e-01
1.345860354055938e-04	6.383749e-01
1.348962882591643e-04	6.384277e-01
1.352072563194267e-04	6.384805e-01
1.355189412351026e-04	6.385334e-01
1.358313446587144e-04	6.385862e-01
1.361444682465939e-04	6.386391e-01
1.364583136588914e-04	6.386920e-01
1.367728825595838e-04	6.387448e-01
1.370881766164842e-04	6.387976e-01
1.374041975012504e-04	6.388505e-01
1.377209468893935e-04	6.389033e-01
1.380384264602874e-04	6.389562e-01
1.383566378971770e-04	6.390091e-01
1.386755828871877e-04	6.390619e-01
1.389952631213342e-04	6.391147e-01
1.393156802945291e-04	6.391676e-01
1.396368361055926e-04	6.392204e-01
1.399587322572606e-04	6.392733e-01
1.402813704561946e-04	6.393262e-01
1.406047524129902e-04	6.393790e-01
1.409288798421863e-04	6.394318e-01
1.412537544622742e-04	6.394847e-01
1.415793779957069e-04	6.395376e-01
1.419057521689080e-04	6.395904e-01
1.422328787122808e-04	6.396433e-01
1.425607593602176e-04	6.396961e-01
1.428893958511090e-04	6.397490e-01
1.432187899273531e-04	6.398019e-01
1.435489433353643e-04	6.398547e-01
1.438798578255833e-04	6.399075e-01
1.442115351524856e-04	6.399604e-01
1.445439770745914e-04	6.400133e-01
1.448771853544748e-04	6.400661e-01
1.452111617587729e-04	6.401190e-01
1.455459080581952e-04	6.401718e-01
1.458814260275335e-04	6.402247e-01
1.462177174456704e-04	6.402776e-01
1.465547840955898e-04	6.403304e-01
1.468926277643853e-04	6.403832e-01
1.472312502432705e-04	6.404361e-01
1.475706533275880e-04	6.404890e-01
1.479108388168193e-04	6.405419e-01
1.482518085145939e-04	6.405947e-01
1.485935642286992e-04	6.406476e-01
1.489361077710901e-04	6.407005e-01
1.492794409578981e-04	6.407533e-01
1.496235656094419e-04	6.408061e-01
1.499684835502359e-04	6.408590e-01
1.503141966090008e-04	6.409119e-01
1.506607066186727e-04	6.409647e-01
1.510080154164133e-04	6.410176e-01
1.513561248436193e-04	6.410705e-01
1.517050367459321e-04	6.411234e-01
1.520547529732480e-04	6.411762e-01
1.524052753797276e-04	6.412291e-01
1.527566058238057e-04	6.412820e-01
1.531087461682014e-04	6.413348e-01
1.534616982799278e-04	6.413877e-01
1.538154640303019e-04	6.414406e-01
1.541700452949543e-04	6.414934e-01
1.545254439538398e-04	6.415463e-01
1.548816618912465e-04	6.415992e-01
1.552387009958065e-04	6.416520e-01
1.555965631605058e-04	6.417049e-01
1.559552502826937e-04	6.417578e-01
1.563147642640937e-04	6.418107e-01
1.566751070108132e-04	6.418635e-01
1.570362804333535e-04	6.419164e-01
1.573982864466202e-04	6.419693e-01
1.577611269699331e-04	6.420221e-01
1.581248039270365e-04	6.420750e-01
1.584893192461095e-04	6.421279e-01
1.588546748597761e-04	6.421807e-01
1.592208727051152e-04	6.422336e-01
1.595879147236714e-04	6.422865e-01
1.599558028614650e-04	6.423393e-01
1.603245390690023e-04	6.423922e-01
1.606941253012858e-04	6.424451e-01
1.610645635178251e-04	6.424980e-01
1.614358556826467e-04	6.425508e-01
1.618080037643046e-04	6.426038e-01
1.621810097358910e-04	6.426566e-01
1.625548755750464e-04	6.427095e-01
1.629296032639702e-04	6.427624e-01
1.633051947894314e-04	6.428152e-01
1.636816521427788e-04	6.428681e-01
1.640589773199519e-04	6.429210e-01
1.644371723214911e-04	6.429739e-01
1.648162391525487e-04	6.430268e-01
1.651961798228994e-04	6.430796e-01
1.655769963469507e-04	6.431325e-01
1.659586907437540e-04	6.431854e-01
1.663412650370148e-04	6.432383e-01
1.667247212551041e-04	6.432912e-01
1.671090614310686e-04	6.433440e-01
1.674942876026416e-04	6.433969e-01
1.678804018122539e-04	6.434498e-01
1.682674061070446e-04	6.435027e-01
1.686553025388719e-04	6.435556e-01
1.690440931643242e-04	6.436085e-01
1.694337800447306e-04	6.436613e-01
1.698243652461722e-04	6.437142e-01
1.702158508394928e-04	6.437671e-01
1.706082389003101e-04	6.438200e-01
1.710015315090265e-04	6.438729e-01
1.713957307508403e-04	6.439258e-01
1.717908387157565e-04	6.439787e-01
1.721868574985984e-04	6.440315e-01
1.725837891990180e-04	6.440845e-01
1.729816359215078e-04	6.441373e-01
1.733803997754114e-04	6.441902e-01
1.737800828749352e-04	6.442431e-01
1.741806873391590e-04	6.442960e-01
1.745822152920480e-04	6.443489e-01
1.749846688624633e-04	6.444018e-01
1.753880501841737e-04	6.444547e-01
1.757923613958668e-04	6.445076e-01
1.761976046411605e-04	6.445605e-01
1.766037820686140e-04	6.446133e-01
1.770108958317396e-04	6.446663e-01
1.774189480890141e-04	6.447191e-01
1.778279410038898e-04	6.447721e-01
1.782378767448064e-04	6.448249e-01
1.786487574852025e-04	6.448778e-01
1.790605854035269e-04	6.449307e-01
1.794733626832501e-04	6.449836e-01
1.798870915128762e-04	6.450365e-01
1.803017740859543e-04	6.450894e-01
1.807174126010901e-04	6.451423e-01
1.811340092619576e-04	6.451952e-01
1.815515662773109e-04	6.452481e-01
1.819700858609957e-04	6.453010e-01
1.823895702319611e-04	6.453539e-01
1.828100216142716e-04	6.454068e-01
1.832314422371185e-04	6.454597e-01
1.836538343348319e-04	6.455126e-01
1.840772001468928e-04	6.455655e-01
1.845015419179446e-04	6.456184e-01
1.849268618978051e-04	6.456713e-01
1.853531623414784e-04	6.457242e-01
1.857804455091670e-04	6.457771e-01
1.862087136662839e-04	6.458300e-01
1.866379690834642e-04	6.458829e-01
1.870682140365772e-04	6.459358e-01
1.874994508067390e-04	6.459887e-01
1.879316816803239e-04	6.460416e-01
1.883649089489771e-04	6.460945e-01
1.887991349096264e-04	6.461474e-01
1.892343618644946e-04	6.462004e-01
1.896705921211116e-04	6.462532e-01
1.901078279923270e-04	6.463062e-01
